가게명,지역화폐,메뉴,가격,주메뉴,동,평균가격,가격점수,위생점수,총 점수
서울숯불갈비,X,차돌된장찌개,10000,갈비,구의동,18934.48,36.9695919824574,8.0,44.9695919824574
낙천정,O, 삼겹살(200g),18000,갈비,자양동,18934.48,66.54526556842332,8.0,74.54526556842332
김치품은 등갈비,O,김치품은등갈비찜,15000,갈비,구의동,18934.48,55.454387973686096,8.0,63.454387973686096
59년왕십리돼지숯불갈비 성수점,X, 제육볶음,10000,갈비,자양동,18934.48,36.9695919824574,8.0,44.9695919824574
마포숯불갈비,X, 숯불갈비 (1인),15000,갈비,자양동,18934.48,55.454387973686096,-30.0,25.454387973686096
진우쌈밥갈비,X, 돼지갈비,15000,갈비,자양동,18934.48,55.454387973686096,8.0,63.454387973686096
장안참나무 숯불갈비전문점,X,돼지갈비 (200g),15000,갈비,군자동,18934.48,55.454387973686096,8.0,63.454387973686096
명숯불갈비,O, 돼지갈비 1인분 200g,15000,갈비,자양동,18934.48,55.454387973686096,8.0,63.454387973686096
갈비공판장 자양점,X, 무한리필 (미취학아동),6000,갈비,자양동,18934.48,22.18175518947444,8.0,30.18175518947444
대가숯불갈비,O,돼지갈비 (250g),17000,갈비,자양동,18934.48,62.84830637017758,-30.0,32.84830637017758
연탄돼지갈비 자양점,X,돼지갈비(250g),12000,갈비,자양동,18934.48,44.36351037894888,8.0,52.36351037894888
서서갈비,O, 안창살,12000,갈비,화양동,18934.48,44.36351037894888,8.0,52.36351037894888
신창면옥,O,회냉면,12000,갈비,자양동,18934.48,44.36351037894888,30.0,74.36351037894889
돈조은날,X, 생고기,7000,갈비,화양동,18934.48,25.878714387720184,-30.0,-4.1212856122798165
팔당숯불갈비,O,삼겹살 (200g),15000,갈비,자양동,18934.48,55.454387973686096,8.0,63.454387973686096
숯불마포돼지갈비,X,돼지갈비(250g),16000,갈비,구의동,18934.48,59.151347171931846,8.0,67.15134717193185
왕갈비탕 광진본점,X,왕 갈비탕,16900,갈비,구의동,18934.48,62.47861045035301,8.0,70.47861045035302
아라주는 갈비집,X,뚝배기갈비찜,7000,갈비,중곡동,18934.48,25.878714387720184,8.0,33.87871438772018
우리동네숯불갈비정육식당,X, 돼지숯불왕갈비,14000,갈비,자양동,18934.48,51.75742877544036,8.0,59.75742877544036
돼끼리삼겹이랑갈비,O,돼지갈비(1인),13000,갈비,중곡동,18934.48,48.060469577194624,8.0,56.060469577194624
청년숯불갈비,O,숙성돼지갈비(250g),11000,갈비,중곡동,18934.48,40.666551180703145,8.0,48.666551180703145
한양숯불갈비,X,돼지갈비(250g),13000,갈비,중곡동,18934.48,48.060469577194624,8.0,56.060469577194624
대박쪽갈비,O, 매운쪽갈비(1인분),18000,갈비,자양동,18934.48,66.54526556842332,8.0,74.54526556842332
환이네갈비살 본점,X, 차돌박이(120g),14000,갈비,화양동,18934.48,51.75742877544036,8.0,59.75742877544036
백년회관서서갈비 아차산점,X,왕갈비탕,11000,갈비,구의동,18934.48,40.666551180703145,8.0,48.666551180703145
쪽갈비 대통령,X, 매운양념쪽갈비1人（400g）,18000,갈비,자양동,18934.48,66.54526556842332,8.0,74.54526556842332
광장수제갈비,O, 솔더랙 100그램,9500,갈비,광장동,18934.48,35.121112383334534,8.0,43.12111238333453
정가네,O, 삼겹살(3인),15000,갈비,화양동,18934.48,55.454387973686096,-30.0,25.454387973686096
고기굽는놈,O, 生소갈비살120g,14000,갈비,화양동,18934.48,51.75742877544036,-30.0,21.75742877544036
소금창고 건대점,X,등갈비,14000,갈비,화양동,18934.48,51.75742877544036,8.0,59.75742877544036
환이네갈비살 2호점,X,소갈비살,14000,갈비,화양동,18934.48,51.75742877544036,8.0,59.75742877544036
청춘등판,X,청춘 등갈비찜(1인),16000,갈비,화양동,18934.48,59.151347171931846,8.0,67.15134717193185
주먹구구,O,주먹갈비,9000,갈비,화양동,18934.48,33.27263278421166,-30.0,3.272632784211659
록갈비 건대점,X,양념쪽갈비(400g),17000,갈비,화양동,18934.48,62.84830637017758,8.0,70.84830637017758
원조마포숯불갈비,X,대패삼겹살쌈밥,11000,갈비,화양동,18934.48,40.666551180703145,8.0,48.666551180703145
갈비집 본,O,생갈비(160g),17000,갈비,화양동,18934.48,62.84830637017758,8.0,70.84830637017758
아차산통갈비탕 아차산점,X, 통갈비탕,12000,갈비,구의동,18934.48,44.36351037894888,8.0,52.36351037894888
태능숯불갈비,O, 돼지갈비 (300g),12000,갈비,중곡동,18934.48,44.36351037894888,-30.0,14.36351037894888
부림정 뚝섬유원지역점,X,돼지왕갈비,14000,갈비,자양동,18934.48,51.75742877544036,8.0,59.75742877544036
진짜통등갈비,X,통통 등갈비,18000,갈비,자양동,18934.48,66.54526556842332,-30.0,36.54526556842332
대갈집 광진점,X,소갈비살,17000,갈비,자양동,18934.48,62.84830637017758,8.0,70.84830637017758
마포갈비,O, 돼지갈비(300g),14000,갈비,구의동,18934.48,51.75742877544036,-30.0,21.75742877544036
사계절갈비 건대점,X, [필승조합] 냉면갈비세트,16900,갈비,화양동,18934.48,62.47861045035301,8.0,70.47861045035302
안흥갈비 중곡점,X, 돼지갈비(250g),16000,갈비,중곡동,18934.48,59.151347171931846,8.0,67.15134717193185
삼보수제갈비,X,수제양념갈비 300g,16000,갈비,중곡동,18934.48,59.151347171931846,25.0,84.15134717193185
사거리매운양푼등갈비찜 본점,X,양푼 등갈비찜(250g),14000,갈비,중곡동,18934.48,51.75742877544036,8.0,59.75742877544036
북창동은이네장터국밥,O, 양선지해장국,9000,국밥,구의동,10344.93,60.899397095968745,8.0,68.89939709596874
담미온수육국밥,X, 수육국밥,9000,국밥,군자동,10344.93,60.899397095968745,-30.0,30.899397095968745
류가네국밥전,X, 모듬국밥,10000,국밥,중곡동,10344.93,67.6659967732986,8.0,75.6659967732986
육장 군자,X, 육라면,10000,국밥,군자동,10344.93,67.6659967732986,8.0,75.6659967732986
전주콩나물국밥,O, 콩나물 따로 국밥,6500,국밥,중곡동,10344.93,43.9828979026441,8.0,51.9828979026441
산정한우소머리국밥,O,한우소머리국밥,10000,국밥,구의동,10344.93,67.6659967732986,8.0,75.6659967732986
고돌이국밥,X, 돼지국밥,10000,국밥,자양동,10344.93,67.6659967732986,8.0,75.6659967732986
조현우국밥,O,돼지국밥,10000,국밥,자양동,10344.93,67.6659967732986,-30.0,37.6659967732986
옥이네돼지국밥,X, 순대국밥,9000,국밥,중곡동,10344.93,60.899397095968745,8.0,68.89939709596874
국밥의사명,X,수육국밥,8500,국밥,구의동,10344.93,57.51609725730382,8.0,65.51609725730381
청미온반,X,돼지국밥,10000,국밥,자양동,10344.93,67.6659967732986,8.0,75.6659967732986
이것이국밥이다 서울건대점,X,왕 떡갈비 2P,6500,국밥,자양동,10344.93,43.9828979026441,8.0,51.9828979026441
전주집,O,순대국,7000,국밥,자양동,10344.93,47.36619774130902,-30.0,17.366197741309023
우리동네 한우소머리국밥,X, 한우소머리국밥(보통),9000,국밥,중곡동,10344.93,60.899397095968745,8.0,68.89939709596874
자양동진한국밥,X,수육국밥9000,9000,국밥,자양동,10344.93,60.899397095968745,8.0,68.89939709596874
콩심 콩나물국밥전문점 어린이대공원점,X, 김치콩나물국밥,6500,국밥,능동,10344.93,43.9828979026441,8.0,51.9828979026441
전주명가콩나물국밥 구의점,X, 콩나물국밥,8500,국밥,구의동,10344.93,57.51609725730382,8.0,65.51609725730381
보승회관 성수건대점,O, 수육국밥,10000,국밥,화양동,10344.93,67.6659967732986,8.0,75.6659967732986
명가국밥집,X,소머리국밥,7000,국밥,중곡동,10344.93,47.36619774130902,8.0,55.36619774130902
장터국밥,O,장터돼지국밥（일반）,10000,국밥,화양동,10344.93,67.6659967732986,-30.0,37.6659967732986
육전국밥 군자역점,X, 육전 소고기국밥,9500,국밥,능동,10344.93,64.28269693463368,8.0,72.28269693463368
153콩나물국밥&비빔밥,X, 전주식 콩나물국밥,9500,국밥,자양동,10344.93,64.28269693463368,8.0,72.28269693463368
마장한우소머리국밥,O,칡냉면,8000,국밥,자양동,10344.93,54.13279741863889,8.0,62.13279741863889
비사벌 전주콩나물국밥,X, 등심수제돈가스,8000,국밥,자양동,10344.93,54.13279741863889,8.0,62.13279741863889
옛날손칼국수,X, 수제비,5000,국수,중곡동,8406.47,41.63459811312001,8.0,49.63459811312001
메밀의정석,X,메밀 물 막국수,8000,국수,자양동,8406.47,66.61535698099202,25.0,91.61535698099202
전고기국수,X, 육전,7000,국수,자양동,8406.47,58.28843735836802,8.0,66.28843735836801
아차산옹심이메밀칼국수,X,메밀칼국수,8000,국수,중곡동,8406.47,66.61535698099202,8.0,74.61535698099202
공릉동원조멸치국수,X,멸치국수,6000,국수,화양동,8406.47,49.961517735744025,8.0,57.961517735744025
할머니손칼국수,X, 칼제비,6500,국수,중곡동,8406.47,54.12497754705602,8.0,62.12497754705602
밀숲 건대점,X,칼국수,7500,국수,자양동,8406.47,62.45189716968002,8.0,70.45189716968002
일품해물칼국수,O, 제육 덮밥,6000,국수,중곡동,8406.47,49.961517735744025,8.0,57.961517735744025
호호칼국수,O, 바지락칼국수,8000,국수,구의동,8406.47,66.61535698099202,-30.0,36.61535698099202
장원칼국수,O, 멸치칼국수,8000,국수,군자동,8406.47,66.61535698099202,8.0,74.61535698099202
구의국시,O,잔치국수,5000,국수,구의동,8406.47,41.63459811312001,8.0,49.63459811312001
아차산면옥,O, 물냉면,8000,국수,구의동,8406.47,66.61535698099202,8.0,74.61535698099202
능동국시,O,능동국시,7000,국수,군자동,8406.47,58.28843735836802,30.0,88.28843735836801
윤가네바지락칼국수,X,바지락칼국수,6000,국수,군자동,8406.47,49.961517735744025,8.0,57.961517735744025
밀숲,O,칼국수,5000,국수,군자동,8406.47,41.63459811312001,8.0,49.63459811312001
국수사랑채,X,잔치국수,6000,국수,군자동,8406.47,49.961517735744025,8.0,57.961517735744025
아람보리밥국수,X, 열무국수,6000,국수,화양동,8406.47,49.961517735744025,8.0,57.961517735744025
맛나멸치국수,X,멸치(멸치국수),6000,국수,중곡동,8406.47,49.961517735744025,8.0,57.961517735744025
명동칼국수,O, 손해물수제비,7000,국수,구의동,8406.47,58.28843735836802,-30.0,28.28843735836802
소담골,O,들깨칼국수,8000,국수,구의동,8406.47,66.61535698099202,-30.0,36.61535698099202
시골손칼국수,X, 비빔국수,7000,국수,중곡동,8406.47,58.28843735836802,8.0,66.28843735836801
최용호의 뚝배기황태칼국수 본점,X,황태칼국수,7000,국수,구의동,8406.47,58.28843735836802,8.0,66.28843735836801
건대냉면만두국밥,X,물냉면,8000,국수,화양동,8406.47,66.61535698099202,8.0,74.61535698099202
남촌멸치국수,X,멸치국수 (+주먹밥),5000,국수,구의동,8406.47,41.63459811312001,8.0,49.63459811312001
송영옥진주육전냉면,O, 육전비빔냉면,8000,국수,중곡동,8406.47,66.61535698099202,8.0,74.61535698099202
호로록국수,O,소고기국수,5000,국수,화양동,8406.47,41.63459811312001,8.0,49.63459811312001
국시쿡시 동서울점,X, 진국수,6000,국수,구의동,8406.47,49.961517735744025,8.0,57.961517735744025
홍두깨장칼국수,O, 장칼제비,6000,국수,자양동,8406.47,49.961517735744025,8.0,57.961517735744025
원 명동칼국수 닭한마리,X, 만두국,8000,국수,자양동,8406.47,66.61535698099202,8.0,74.61535698099202
황금세숫대야냉면바지락칼국수,X, 바지락수제비,7000,국수,자양동,8406.47,58.28843735836802,8.0,66.28843735836801
고을칼국수,X,칼국수,7000,국수,군자동,8406.47,58.28843735836802,8.0,66.28843735836801
건대멸치국수,O, 비빔국수,7500,국수,자양동,8406.47,62.45189716968002,8.0,70.45189716968002
란주우육면,X, 고기소스비빔면,8000,국수,자양동,8406.47,66.61535698099202,8.0,74.61535698099202
경주국수,O,김밥,3000,국수,광장동,8406.47,24.98075886787201,8.0,32.98075886787201
망향비빔국수 광진점,X, 망향 잔치국수,8000,국수,구의동,8406.47,66.61535698099202,8.0,74.61535698099202
명동홍두깨칼국수,O,콩국수,6000,국수,중곡동,8406.47,49.961517735744025,8.0,57.961517735744025
안흥칼국수,O,칼국수,5000,국수,자양동,8406.47,41.63459811312001,8.0,49.63459811312001
중곡동손칼국수,O,칼국수,8000,국수,중곡동,8406.47,66.61535698099202,8.0,74.61535698099202
구의동손칼국수,X,칼국수,8000,국수,구의동,8406.47,66.61535698099202,8.0,74.61535698099202
예산국수,O,고기만두,6000,국수,자양동,8406.47,49.961517735744025,8.0,57.961517735744025
오감국수 자양본점,X, 잔치국수,5000,국수,자양동,8406.47,41.63459811312001,8.0,49.63459811312001
다야,O,민속국시,7000,국수,광장동,8406.47,58.28843735836802,8.0,66.28843735836801
진국멸치국수,X,멸치국수,5500,국수,중곡동,8406.47,45.798057924432015,8.0,53.798057924432015
장터잔치국수수제비,X,열무국수,6000,국수,자양동,8406.47,49.961517735744025,8.0,57.961517735744025
찐국수,X, 열무쫄면,8000,국수,중곡동,8406.47,66.61535698099202,8.0,74.61535698099202
이삭홍두깨손칼국수,X,냉칼국수,6500,국수,중곡동,8406.47,54.12497754705602,8.0,62.12497754705602
동서울손칼국수,O,칼국수,8000,국수,구의동,8406.47,66.61535698099202,-30.0,36.61535698099202
청진동해장국 아차산점,X,선지해장국,5000,기본탕류,구의동,11351.06,30.83412474253506,8.0,38.83412474253506
삼대나주곰탕 화양본점,X,감자만두,5000,기본탕류,화양동,11351.06,30.83412474253506,8.0,38.83412474253506
외할머니해장국 아차산점,X,우거지선지해장국,10000,기본탕류,중곡동,11351.06,61.66824948507012,8.0,69.66824948507012
가마솥도가니탕 장수옥,X,설렁탕,10000,기본탕류,중곡동,11351.06,61.66824948507012,30.0,91.66824948507012
참진한설렁탕,O, 갈비탕,11000,기본탕류,중곡동,11351.06,67.83507443357713,8.0,75.83507443357713
진국설렁탕,X,설렁탕 (보통),9000,기본탕류,구의동,11351.06,55.50142453656311,8.0,63.50142453656311
동의보감 수제비칼국수,X,수제비,8000,기본탕류,화양동,11351.06,49.33459958805609,8.0,57.33459958805609
양평해장국,O, 양선지해장국,11000,기본탕류,자양동,11351.06,67.83507443357713,30.0,97.83507443357712
구의해장국,O, 양선지해장국,7500,기본탕류,구의동,11351.06,46.25118711380259,-30.0,16.251187113802587
신선설농탕 광나루역점,O,설농탕,11000,기본탕류,광장동,11351.06,67.83507443357713,8.0,75.83507443357713
청진동해장국 중곡동점,X,뼈해장국,9000,기본탕류,중곡동,11351.06,55.50142453656311,8.0,63.50142453656311
한사바리해장국 건대점,X,직접삶은 통 선지 해장국,9500,기본탕류,구의동,11351.06,58.58483701081661,8.0,66.58483701081661
양양집 구의점,X,한우양선지해장국,11000,기본탕류,구의동,11351.06,67.83507443357713,8.0,75.83507443357713
신선설농탕 자양점,O,설농탕,11000,기본탕류,자양동,11351.06,67.83507443357713,8.0,75.83507443357713
곰곰탕,O,곰곰탕,8500,기본탕류,중곡동,11351.06,52.4180120623096,8.0,60.4180120623096
옛날집,O,수제비,8000,기본탕류,구의동,11351.06,49.33459958805609,8.0,57.33459958805609
한뚝배기뼈해장국,O,뼈해장국,9000,기본탕류,구의동,11351.06,55.50142453656311,8.0,63.50142453656311
영양닭곰탕,X,옻계탕,14000,닭요리,중곡동,18920.29,51.796246252039474,8.0,59.796246252039474
닭이닭 본점,X, (특)닭곰탕,7000,닭요리,구의동,18920.29,25.898123126019737,8.0,33.89812312601974
성수계 건대본점,X, 철판 닭갈비(1인),11500,닭요리,화양동,18920.29,42.54691656417528,8.0,50.54691656417528
얼큰이불닭발 화양점,X,오십세주,9000,닭요리,군자동,18920.29,33.29758687631109,8.0,41.29758687631109
군자닭갈비,X, 치즈 닭갈비,17000,닭요리,중곡동,18920.29,62.8954418774765,30.0,92.8954418774765
통큰두마리찜닭 광진화양점,X,계란비벼밥,3000,닭요리,화양동,18920.29,11.099195625437032,8.0,19.09919562543704
호호닭발 건대본점,X,국물닭발,18000,닭요리,화양동,18920.29,66.59517375262219,8.0,74.59517375262219
명가닭갈비,X, 치즈닭갈비 (1인분),11600,닭요리,자양동,18920.29,42.91688975168985,8.0,50.91688975168985
백철판0410 건대역점,X,치즈매운 철판닭갈비 (1인),11000,닭요리,화양동,18920.29,40.69705062660245,8.0,48.69705062660245
중화호반닭갈비 아차산점,O, 닭갈비,11000,닭요리,중곡동,18920.29,40.69705062660245,8.0,48.69705062660245
계화,X, 매운양념 닭갈비(270g),15000,닭요리,중곡동,18920.29,55.495978127185154,8.0,63.495978127185154
미쳐버릴불닭발,X,통뼈닭발 소,15000,닭요리,군자동,18920.29,55.495978127185154,8.0,63.495978127185154
고향산천 원조숯불닭갈비,X,숯불 닭갈비,14000,닭요리,화양동,18920.29,51.796246252039474,8.0,59.796246252039474
수내닭꼬치 구의점,O, 떡 닭꼬치,4000,닭요리,구의동,18920.29,14.798927500582703,8.0,22.798927500582703
춘천집명가,O, 막국수,9000,닭요리,화양동,18920.29,33.29758687631109,8.0,41.29758687631109
이공닭발,X,국물닭발(1인) (2인이상),8000,닭요리,군자동,18920.29,29.597855001165414,8.0,37.59785500116541
참치즈불닭꼬치,O, 파닭꼬치(30cm),4000,닭요리,중곡동,18920.29,14.798927500582703,8.0,22.798927500582703
직화신불닭,X, 무뼈닭발,15000,닭요리,중곡동,18920.29,55.495978127185154,8.0,63.495978127185154
기와집 능이백숙 본점,X,닭개장,10000,닭요리,군자동,18920.29,36.99731875145677,8.0,44.99731875145677
아차산닭발,O,뼈닭발(10p),9500,닭요리,중곡동,18920.29,35.14745281388394,8.0,43.14745281388394
춘천골닭갈비,O,뼈없는 닭갈비(1인)(2인이상)(230g),13000,닭요리,군자동,18920.29,48.0965143768938,-30.0,18.0965143768938
불난닭발 구의본점,X, 불난날개,17000,닭요리,구의동,18920.29,62.8954418774765,8.0,70.8954418774765
평창고추장닭갈비 자양본점,X, 차돌된장찌개,8000,닭요리,자양동,18920.29,29.597855001165414,8.0,37.59785500116541
화닥가,O,매운날개,13900,닭요리,구의동,18920.29,51.426273064524906,8.0,59.426273064524906
계탄집 본점,X,간장양념닭갈비 (1인),14000,닭요리,자양동,18920.29,51.796246252039474,8.0,59.796246252039474
이가숯불닭갈비,O,생삼겹살,14000,닭요리,구의동,18920.29,51.796246252039474,8.0,59.796246252039474
더그릴92 닭갈비 닭꼬치,X, 숯불 닭갈비92 간장 (250g),14000,닭요리,구의동,18920.29,51.796246252039474,8.0,59.796246252039474
수내닭꼬치,O,닭꼬치세트,18500,닭요리,능동,18920.29,68.44503969019502,8.0,76.44503969019502
논현닭한마리 광나루직영점,X,닭 반마리(1인),13000,닭요리,광장동,18920.29,48.0965143768938,8.0,56.0965143768938
기절초풍물닭갈비 자양점,X,숯불닭발（2人） 완조리,16000,닭요리,자양동,18920.29,59.19571000233083,8.0,67.19571000233083
밍지 황먼지찜닭,X, 무뼈황먼지 1人 세트,12000,닭요리,화양동,18920.29,44.39678250174813,8.0,52.39678250174813
조선한우곱도리탕,X, 묵은지뼈해장국,9000,닭요리,화양동,18920.29,33.29758687631109,8.0,41.29758687631109
국닭 중곡점,X, 꼬막비빔밥(1인),12000,닭요리,중곡동,18920.29,44.39678250174813,8.0,52.39678250174813
샘터골 건대본점,X, 철판해물볶음밥,5000,닭요리,화양동,18920.29,18.498659375728383,8.0,26.498659375728383
신호닭발 군자점,X, 직화무뼈닭발,18000,닭요리,능동,18920.29,66.59517375262219,8.0,74.59517375262219
아차산닭한마리,X, 닭곰탕,8000,닭요리,광장동,18920.29,29.597855001165414,8.0,37.59785500116541
호호불닭,X,통뼈닭발,15000,닭요리,중곡동,18920.29,55.495978127185154,8.0,63.495978127185154
청춘닭꼬치 건대점,X,청춘 닭꼬치 감튀콤보,12900,닭요리,자양동,18920.29,47.726541189379226,8.0,55.726541189379226
착한돈까스,X,돈까스+백반,10000,"돈까스,우동",화양동,10659.55,65.66881341144796,8.0,73.66881341144796
마미스노부,X,해산물돈부리,8000,"돈까스,우동",화양동,10659.55,52.53505072915837,8.0,60.53505072915837
소풍,O,데리삼겹덮밥,8000,"돈까스,우동",자양동,10659.55,52.53505072915837,-30.0,22.53505072915837
우동연가 화양점,X,연가김밥,3500,"돈까스,우동",화양동,10659.55,22.984084694006786,8.0,30.984084694006786
아빠돈까스 자양본점,X,등심돈까스,9500,"돈까스,우동",자양동,10659.55,62.38537274087555,8.0,70.38537274087555
엠브로돈까스 건대점,X,[매출1위] 엠브로경양식돈까스（feat부먹）,9900,"돈까스,우동",화양동,10659.55,65.01212527733348,8.0,73.01212527733348
수작카츠 자양점,O,수작카츠,10500,"돈까스,우동",자양동,10659.55,68.95225408202035,8.0,76.95225408202035
마시케준카츠,X,등심카츠,10000,"돈까스,우동",화양동,10659.55,65.66881341144796,8.0,73.66881341144796
건대우동집 어린이대공원점,X,우동 곱빼기,6000,"돈까스,우동",화양동,10659.55,39.40128804686877,8.0,47.40128804686877
건대우동집,O,우동,6000,"돈까스,우동",화양동,10659.55,39.40128804686877,-30.0,9.401288046868771
가츠시 건대점,X,안심돈까스,9500,"돈까스,우동",화양동,10659.55,62.38537274087555,8.0,70.38537274087555
부엉이돈가스 군자역점,X,부엉이돈가스,10500,"돈까스,우동",군자동,10659.55,68.95225408202035,8.0,76.95225408202035
미아리우동집,O,김밥,4000,"돈까스,우동",화양동,10659.55,26.267525364579186,8.0,34.267525364579186
제면소의하루 건대점,X,하루우동,8500,"돈까스,우동",화양동,10659.55,55.81849139973076,8.0,63.81849139973076
포크포크,X,어묵/매콤우동,8000,"돈까스,우동",화양동,10659.55,52.53505072915837,30.0,82.53505072915837
코시 건대점,X,붓카케우동,9500,"돈까스,우동",화양동,10659.55,62.38537274087555,8.0,70.38537274087555
오유미당 서울건대점,X,등심 돈카츠,9500,"돈까스,우동",자양동,10659.55,62.38537274087555,8.0,70.38537274087555
하루 건대후문점,X,데미치즈오믈렛,10000,"돈까스,우동",화양동,10659.55,65.66881341144796,8.0,73.66881341144796
소담,O,수제돈가스,8000,"돈까스,우동",자양동,10659.55,52.53505072915837,8.0,60.53505072915837
겐로쿠우동 건대직영점,X,고기만두,3000,"돈까스,우동",화양동,10659.55,19.700644023434386,8.0,27.700644023434386
깡우동 건대점,X,어묵우동,9500,"돈까스,우동",화양동,10659.55,62.38537274087555,8.0,70.38537274087555
무한정수제돈까스 군자점,X,생등심 수제 돈까스 정식,8000,"돈까스,우동",군자동,10659.55,52.53505072915837,8.0,60.53505072915837
마니아우동,O, 짜장,5000,"돈까스,우동",중곡동,10659.55,32.83440670572398,8.0,40.83440670572398
군자돈까스,X, 생선까스,10000,"돈까스,우동",능동,10659.55,65.66881341144796,8.0,73.66881341144796
요마시,O, 치즈돈카츠,9000,"돈까스,우동",군자동,10659.55,59.10193207030317,-30.0,29.10193207030317
모모카,X, 생선까스,7000,"돈까스,우동",구의동,10659.55,45.96816938801357,8.0,53.96816938801357
미쁨,O, 매운등심돈까스,9500,"돈까스,우동",구의동,10659.55,62.38537274087555,8.0,70.38537274087555
갓츠킹 광진구청점,X, 등심통치즈롤도시락,1390,"돈까스,우동",구의동,10659.55,9.127965064191269,8.0,17.12796506419127
길동우동 강변점,X, 얼큰우동,7500,"돈까스,우동",구의동,10659.55,49.25161005858597,8.0,57.25161005858597
건대우동집 구의점,X, 잔치국수,7500,"돈까스,우동",구의동,10659.55,49.25161005858597,8.0,57.25161005858597
미아리우동집 아차산점,X, 얼큰우동,7000,"돈까스,우동",구의동,10659.55,45.96816938801357,8.0,53.96816938801357
정래선생왕돈까스 중곡점,X,정래선정식스페셜,9500,"돈까스,우동",중곡동,10659.55,62.38537274087555,8.0,70.38537274087555
마미가,O, 칼국수,6000,"돈까스,우동",구의동,10659.55,39.40128804686877,8.0,47.40128804686877
바삭알까스,O,바삭알까스,7500,"돈까스,우동",중곡동,10659.55,49.25161005858597,8.0,57.25161005858597
연희네돈까스제면소 군자직영점,X,돈까스,8000,"돈까스,우동",중곡동,10659.55,52.53505072915837,8.0,60.53505072915837
길동우동 중곡점,X,길동김밥,3500,"돈까스,우동",중곡동,10659.55,22.984084694006786,8.0,30.984084694006786
마마돈까스,O, 해물새우 볶음밥,6000,"돈까스,우동",구의동,10659.55,39.40128804686877,8.0,47.40128804686877
아울 구의점,X,로스까스,9500,"돈까스,우동",구의동,10659.55,62.38537274087555,8.0,70.38537274087555
미아리우동집 중곡점,O, 잔치국수,7500,"돈까스,우동",중곡동,10659.55,49.25161005858597,15.0,64.25161005858597
길동우동 군자역점,X, 얼큰우동,7500,"돈까스,우동",중곡동,10659.55,49.25161005858597,8.0,57.25161005858597
가츠시 구의점,O,등심돈까스,10000,"돈까스,우동",구의동,10659.55,65.66881341144796,8.0,73.66881341144796
애플돈까스 구의본점,X,돈까스,9000,"돈까스,우동",구의동,10659.55,59.10193207030317,8.0,67.10193207030318
돈마니돈까스,X, 치즈까스,9000,"돈까스,우동",중곡동,10659.55,59.10193207030317,8.0,67.10193207030318
가츠시 광나루점,X,돈까스김치나베,10000,"돈까스,우동",광장동,10659.55,65.66881341144796,8.0,73.66881341144796
능동순두부,O, 만두순두부,9000,두부전문점,군자동,14703.7,42.84635839958649,30.0,72.84635839958649
서소문순두부보쌈,O, 매운갈비찜,14000,두부전문점,화양동,14703.7,66.64989084380122,8.0,74.64989084380122
유선생강릉짬뽕순두부,X, 치즈짬뽕순두부,10000,두부전문점,화양동,14703.7,47.60706488842944,8.0,55.60706488842944
원조할아버지손두부,X, 순두부(홀),4000,두부전문점,구의동,14703.7,19.04282595537178,8.0,27.04282595537178
아차산손두부,X, 검정두부,10000,두부전문점,구의동,14703.7,47.60706488842944,-30.0,17.60706488842944
우리콩밭손두부,O,모두부,6000,두부전문점,구의동,14703.7,28.564238933057663,-30.0,-1.4357610669423373
우리콩밭 손두부 2호점,O,콩국수,8000,두부전문점,구의동,14703.7,38.08565191074356,8.0,46.08565191074356
다래나무손두부,X,청국장,12000,두부전문점,광장동,14703.7,57.12847786611533,8.0,65.12847786611533
장수손두부,X,두부김치,10000,두부전문점,구의동,14703.7,47.60706488842944,-30.0,17.60706488842944
콩콩초두부 건대본점,X, 마파두부,12000,두부전문점,자양동,14703.7,57.12847786611533,8.0,65.12847786611533
선인장두부,O,순두부전골,14000,두부전문점,구의동,14703.7,66.64989084380122,-30.0,36.64989084380122
서울휴게소 본점,X,[서울휴게소BEST] 후라이드 닭꼬치,4800,디저트카페,자양동,6994.81,48.03561497739037,8.0,56.03561497739037
디저트39 강변역점,X, 딸기라떼,6100,디저트카페,구의동,6994.81,61.04526070043361,8.0,69.0452607004336
성북당 십원빵 건대스타시티점,X,오리지널 십원빵,3500,디저트카페,자양동,6994.81,35.02596925434715,8.0,43.02596925434715
크로플덕오리아가씨 아차산점,X,달콤고소 '오리지널' 인절미 크로플,4800,디저트카페,구의동,6994.81,48.03561497739037,8.0,56.03561497739037
쿠키빠와21커피크리머리,X,오렌지 스파클링 커피,4500,디저트카페,자양동,6994.81,45.03338904130348,8.0,53.03338904130348
디저트39 건대점,O,플레인 베이글,2900,디저트카페,자양동,6994.81,29.02151738217336,8.0,37.02151738217336
디저트39 군자점,O,플레인 베이글,2900,디저트카페,군자동,6994.81,29.02151738217336,8.0,37.02151738217336
빅터마켓,X, 바나나 파블로바,5500,디저트카페,중곡동,6994.81,55.040808828259806,8.0,63.040808828259806
해비쿠키,X, 리얼초코쿠키,3500,디저트카페,중곡동,6994.81,35.02596925434715,8.0,43.02596925434715
요거트아이스크림의정석 군자점,X,내맘대로 [초코쉘] 요거트 아이스크림,6500,디저트카페,능동,6994.81,65.04822861521613,8.0,73.04822861521613
베이글카페 화양점,X, 카페라떼,3500,디저트카페,화양동,6994.81,35.02596925434715,8.0,43.02596925434715
밍글링,O, 카페라떼,4300,디저트카페,중곡동,6994.81,43.03190508391221,-30.0,13.031905083912209
